상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,카테고리_대분류,카테고리_소분류,카테고리_전체
쿨 라인 자켓(S~L),https://baddiary.com/product/%EC%BF%A8-%EB%9D%BC%EC%9D%B8-%EC%9E%90%EC%BC%93sl/19964/category/72/display/1/,,https://baddiary.com/web/product/tiny/202305/f894aa6c330b16d88c066ed25a63894c.webp,,,5,21,"rgb(0, 0, 0);, rgb(254, 255, 239);",NEW 5%,,NEW 5%
헬로 레터링 티+팬츠 세트(무지/스트라이프),https://baddiary.com/product/%ED%97%AC%EB%A1%9C-%EB%A0%88%ED%84%B0%EB%A7%81-%ED%8B%B0%ED%8C%AC%EC%B8%A0-%EC%84%B8%ED%8A%B8%EB%AC%B4%EC%A7%80%EC%8A%A4%ED%8A%B8%EB%9D%BC%EC%9D%B4%ED%94%84/26658/category/72/display/1/,,https://baddiary.com/web/product/tiny/202407/a8522ec53178c8110b7925e7765f01bf.webp,,,5,35,"rgb(235, 220, 197);, rgb(0, 0, 130);, rgb(0, 117, 67);, rgb(10, 6, 6);, rgb(4, 6, 46);, rgb(252, 128, 128);",NEW 5%,,NEW 5%
S/S 스퀘어 페플럼 H 원피스(S~L)(벨트증정),https://baddiary.com/product/ss-%EC%8A%A4%ED%80%98%EC%96%B4-%ED%8E%98%ED%94%8C%EB%9F%BC-h-%EC%9B%90%ED%94%BC%EC%8A%A4sl%EB%B2%A8%ED%8A%B8%EC%A6%9D%EC%A0%95/28213/category/72/display/1/,,https://baddiary.com/web/product/tiny/202504/c1c855f2944e663457906fb1285a10b0.webp,,,5,0,"rgb(5, 5, 96);, rgb(254, 255, 239);",NEW 5%,,NEW 5%
라이브 타이 리본 나시 블라우스,https://baddiary.com/product/%EB%9D%BC%EC%9D%B4%EB%B8%8C-%ED%83%80%EC%9D%B4-%EB%A6%AC%EB%B3%B8-%EB%82%98%EC%8B%9C-%EB%B8%94%EB%9D%BC%EC%9A%B0%EC%8A%A4/28215/category/72/display/1/,,https://baddiary.com/web/product/tiny/202504/46badd96e5cf3db13e466fff0a9a40ee.webp,,,5,0,"rgb(215, 177, 112);, rgb(254, 255, 239);",NEW 5%,,NEW 5%
플라워 패턴 오간자 스커트,https://baddiary.com/product/%ED%94%8C%EB%9D%BC%EC%9B%8C-%ED%8C%A8%ED%84%B4-%EC%98%A4%EA%B0%84%EC%9E%90-%EC%8A%A4%EC%BB%A4%ED%8A%B8/28214/category/72/display/1/,,https://baddiary.com/web/product/tiny/202504/8885000ec8f91d81cfca67abd7cc49ac.webp,,,5,0,"rgb(0, 0, 0);, rgb(226, 204, 165);",NEW 5%,,NEW 5%
오피스룩 판타롱/팬티스타킹 10개 벌크포장,https://baddiary.com/product/%EC%98%A4%ED%94%BC%EC%8A%A4%EB%A3%A9-%ED%8C%90%ED%83%80%EB%A1%B1%ED%8C%AC%ED%8B%B0%EC%8A%A4%ED%83%80%ED%82%B9-10%EA%B0%9C-%EB%B2%8C%ED%81%AC%ED%8F%AC%EC%9E%A5/28216/category/72/display/1/,,https://baddiary.com/web/product/tiny/202504/54ccd799b779e1723a96974d98aba636.jpg,,,5,0,"rgb(242, 218, 196);, rgb(0, 0, 0);",NEW 5%,,NEW 5%
플라워 쉬폰 셔링 원피스,https://baddiary.com/product/%ED%94%8C%EB%9D%BC%EC%9B%8C-%EC%89%AC%ED%8F%B0-%EC%85%94%EB%A7%81-%EC%9B%90%ED%94%BC%EC%8A%A4/26149/category/72/display/1/,,https://baddiary.com/web/product/tiny/202404/0d5c26dc4f8b3d62b5db834329a2368b.webp,,,5,5,"rgb(0, 0, 0);, rgb(254, 255, 239);",NEW 5%,,NEW 5%
스퀘어 엠보 롱 원피스,https://baddiary.com/product/%EC%8A%A4%ED%80%98%EC%96%B4-%EC%97%A0%EB%B3%B4-%EB%A1%B1-%EC%9B%90%ED%94%BC%EC%8A%A4/26119/category/72/display/1/,,https://baddiary.com/web/product/tiny/202404/abeacb1721b5cff27d2c7bfa8aa14295.webp,,,5,17,"rgb(0, 0, 0);, rgb(189, 214, 255);, rgb(255, 255, 255);",NEW 5%,,NEW 5%
리카 트위드 반소매 크롭 숏 자켓,https://baddiary.com/product/%EB%A6%AC%EC%B9%B4-%ED%8A%B8%EC%9C%84%EB%93%9C-%EB%B0%98%EC%86%8C%EB%A7%A4-%ED%81%AC%EB%A1%AD-%EC%88%8F-%EC%9E%90%EC%BC%93/26231/category/72/display/1/,,https://baddiary.com/web/product/tiny/202405/292aab351a3ebb6b25ab01ffa89c4e09.webp,,,5,22,"rgb(204, 190, 161);, rgb(155, 196, 224);, rgb(254, 255, 239);",NEW 5%,,NEW 5%
타이 라인 자켓+세미 슬랙스 투피스 세트(벨트증정),https://baddiary.com/product/%ED%83%80%EC%9D%B4-%EB%9D%BC%EC%9D%B8-%EC%9E%90%EC%BC%93%EC%84%B8%EB%AF%B8-%EC%8A%AC%EB%9E%99%EC%8A%A4-%ED%88%AC%ED%94%BC%EC%8A%A4-%EC%84%B8%ED%8A%B8%EB%B2%A8%ED%8A%B8%EC%A6%9D%EC%A0%95/28211/category/72/display/1/,,https://baddiary.com/web/product/tiny/202504/1efa6f912631f3ba55478c042d65355b.webp,,,5,0,"rgb(237, 216, 197);, rgb(0, 0, 0);",NEW 5%,,NEW 5%
웨이유 랩 타이 블라우스,https://baddiary.com/product/%EC%9B%A8%EC%9D%B4%EC%9C%A0-%EB%9E%A9-%ED%83%80%EC%9D%B4-%EB%B8%94%EB%9D%BC%EC%9A%B0%EC%8A%A4/28209/category/72/display/1/,,https://baddiary.com/web/product/tiny/202504/1ae3139db1405f7a8a2e2b9cfc7b0e9b.webp,,,5,0,"rgb(250, 245, 227);, rgb(254, 192, 203);, rgb(0, 0, 0);",NEW 5%,,NEW 5%
잇츠 나시+스트링 니트 세트,https://baddiary.com/product/%EC%9E%87%EC%B8%A0-%EB%82%98%EC%8B%9C%EC%8A%A4%ED%8A%B8%EB%A7%81-%EB%8B%88%ED%8A%B8-%EC%84%B8%ED%8A%B8/28210/category/72/display/1/,,https://baddiary.com/web/product/tiny/202504/3f9cb19b19824ab02f796ce5bb6063f4.webp,,,5,0,"rgb(0, 0, 130);, rgb(160, 201, 232);, rgb(254, 255, 239);, rgb(178, 199, 144);, rgb(172, 176, 158);, rgb(255, 199, 205);",NEW 5%,,NEW 5%
크레센트 패턴 맞주름 스커트,https://baddiary.com/product/%ED%81%AC%EB%A0%88%EC%84%BC%ED%8A%B8-%ED%8C%A8%ED%84%B4-%EB%A7%9E%EC%A3%BC%EB%A6%84-%EC%8A%A4%EC%BB%A4%ED%8A%B8/28212/category/72/display/1/,,https://baddiary.com/web/product/tiny/202504/c4bf41658d974425784186e6a774b02b.webp,,,5,0,"rgb(254, 255, 239);",NEW 5%,,NEW 5%
뷰인 트위드 배색 원피스,https://baddiary.com/product/%EB%B7%B0%EC%9D%B8-%ED%8A%B8%EC%9C%84%EB%93%9C-%EB%B0%B0%EC%83%89-%EC%9B%90%ED%94%BC%EC%8A%A4/23648/category/72/display/1/,,https://baddiary.com/web/product/tiny/202304/cdf56ef92582744d56d66bc115bc978e.webp,,,5,7,"rgb(254, 255, 239);, rgb(0, 0, 130);",NEW 5%,,NEW 5%
유넥 버튼 니트 가디건,https://baddiary.com/product/%EC%9C%A0%EB%84%A5-%EB%B2%84%ED%8A%BC-%EB%8B%88%ED%8A%B8-%EA%B0%80%EB%94%94%EA%B1%B4/26659/category/72/display/1/,,https://baddiary.com/web/product/tiny/202407/de01f76a31933f5c9ab3e8be972161a1.webp,,,5,0,"rgb(194, 15, 10);, rgb(0, 0, 0);, rgb(185, 201, 237);, rgb(254, 192, 203);, rgb(255, 255, 255);",NEW 5%,,NEW 5%
몽글 퍼프 블라우스,https://baddiary.com/product/%EB%AA%BD%EA%B8%80-%ED%8D%BC%ED%94%84-%EB%B8%94%EB%9D%BC%EC%9A%B0%EC%8A%A4/26656/category/72/display/1/,,https://baddiary.com/web/product/tiny/202407/209eb2490385dd2fcde5429d92a57942.webp,,,5,7,"rgb(240, 226, 192);, rgb(0, 0, 0);, rgb(165, 186, 222);, rgb(255, 255, 255);",NEW 5%,,NEW 5%
[단독] 코인 체크 롱 스커트(S~L),https://baddiary.com/product/%EB%8B%A8%EB%8F%85-%EC%BD%94%EC%9D%B8-%EC%B2%B4%ED%81%AC-%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8sl/26663/category/72/display/1/,,https://baddiary.com/web/product/tiny/202407/b0df254d19b482c18c3b1bbb0ff8b9e5.webp,,,5,24,"rgb(194, 15, 10);, rgb(0, 0, 0);",NEW 5%,,NEW 5%
세트할인🤍 코인 체크 롱 스커트 + 몽글 퍼프 블라우스,https://baddiary.com/product/%EC%84%B8%ED%8A%B8%ED%95%A0%EC%9D%B8%F0%9F%A4%8D-%EC%BD%94%EC%9D%B8-%EC%B2%B4%ED%81%AC-%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8-%EB%AA%BD%EA%B8%80-%ED%8D%BC%ED%94%84-%EB%B8%94%EB%9D%BC%EC%9A%B0%EC%8A%A4/26705/category/72/display/1/,,https://baddiary.com/web/product/tiny/202504/c9de20b2553c135743f312d4ad95eee3.webp,,,5,24,,NEW 5%,,NEW 5%
세트할인🤍 코인 체크 롱 스커트 +유넥 버튼 니트 가디건,https://baddiary.com/product/%EC%84%B8%ED%8A%B8%ED%95%A0%EC%9D%B8%F0%9F%A4%8D-%EC%BD%94%EC%9D%B8-%EC%B2%B4%ED%81%AC-%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8-%EC%9C%A0%EB%84%A5-%EB%B2%84%ED%8A%BC-%EB%8B%88%ED%8A%B8-%EA%B0%80%EB%94%94%EA%B1%B4/26704/category/72/display/1/,,https://baddiary.com/web/product/tiny/202504/da26dd7b676f080577161005ce796f07.webp,,,5,24,,NEW 5%,,NEW 5%
발리스 스트링 패턴 원피스,https://baddiary.com/product/%EB%B0%9C%EB%A6%AC%EC%8A%A4-%EC%8A%A4%ED%8A%B8%EB%A7%81-%ED%8C%A8%ED%84%B4-%EC%9B%90%ED%94%BC%EC%8A%A4/28206/category/72/display/1/,,https://baddiary.com/web/product/tiny/202504/f4ebfbb67d7920ce309c91244226d5ae.webp,,,5,0,"rgb(99, 156, 20);, rgb(0, 0, 253);",NEW 5%,,NEW 5%
[통기성 좋은] 솔트 버튼 시스루 가디건,https://baddiary.com/product/%ED%86%B5%EA%B8%B0%EC%84%B1-%EC%A2%8B%EC%9D%80-%EC%86%94%ED%8A%B8-%EB%B2%84%ED%8A%BC-%EC%8B%9C%EC%8A%A4%EB%A3%A8-%EA%B0%80%EB%94%94%EA%B1%B4/26190/category/72/display/1/,,https://baddiary.com/web/product/tiny/202404/2aa29fc98c9f232a5cb5c2c2eba885e0.webp,,,5,2,"rgb(237, 222, 139);, rgb(254, 255, 239);, rgb(242, 177, 201);, rgb(108, 176, 88);, rgb(170, 219, 227);",NEW 5%,,NEW 5%
,https://baddiary.com/product/%EC%84%B8%ED%8A%B8%ED%95%A0%EC%9D%B8%F0%9F%A4%8D-made-%ED%8F%AC%EB%A6%AC%EC%95%84-%ED%8D%BC%ED%94%84-%EB%B8%94%EB%9D%BC%EC%9A%B0%EC%8A%A4%ED%8F%AC%EB%A6%AC%EC%95%84-%EB%A1%B1-%ED%94%8C%EB%A0%88%EC%96%B4-%EC%8A%A4%EC%BB%A4%ED%8A%B8/26804/category/69/display/1/,,https://baddiary.com/web/product/tiny/202504/7b673ef0b2371c61853dce13d222bc40.webp,,,,0,,MADE,,MADE
,https://baddiary.com/product/made-%EB%B9%84%EB%B9%84%EC%95%88-%EB%82%98%EC%8B%9C-%EC%9B%90%ED%94%BC%EC%8A%A4sl/26041/category/69/display/1/,,https://baddiary.com/web/product/tiny/202504/f567009a26fc8ffc6b557d1a6687935a.webp,,,,0,"rgb(0, 0, 0);, rgb(237, 222, 197);",MADE,,MADE
,https://baddiary.com/product/made-%EC%86%94%EB%A6%AC%EB%93%9C-%EA%B8%B0%EB%B3%B8-%EC%8B%B1%EA%B8%80-%EC%9E%90%EC%BC%93sl/25824/category/69/display/1/,,https://baddiary.com/web/product/tiny/202503/736652e2ef5d9ee98bcb70e80297a5d4.webp,,,,0,"rgb(230, 227, 205);, rgb(0, 0, 0);",MADE,,MADE
,https://baddiary.com/product/%ED%95%98%EA%B0%9D%EB%A3%A9%EB%AA%A8%EC%9E%84%EB%A3%A9-made-%EC%95%84%EB%AA%A8%EB%A5%B4-%ED%8D%BC%ED%94%84-%EC%9B%90%ED%94%BC%EC%8A%A4sl%EB%B2%A8%ED%8A%B8%EC%A6%9D%EC%A0%95/23650/category/69/display/1/,,https://baddiary.com/web/product/tiny/202504/a8e360348bfb1d5e529cb82b197580e3.webp,,,,0,"rgb(235, 188, 174);, rgb(0, 0, 0);",MADE,,MADE
,https://baddiary.com/product/11-%F0%9F%A7%8A-5-%EC%B0%B0%EB%9E%91-made-%EC%BF%A8%EC%83%B7-%EB%A0%88%EA%B9%85-%EB%A7%A4%EC%A7%81%ED%8C%AC%EC%B8%A0sl/23652/category/69/display/1/,,https://baddiary.com/web/product/tiny/202504/2a66477b6c95fcddabf28900b47dc52c.webp,,,,0,,MADE,,MADE
,https://baddiary.com/product/made-%EB%A1%9C%EB%A0%88%EC%9D%B8-%EC%A7%84%EC%A3%BC-%EB%B3%B4%ED%8A%B8%EB%84%A5-%EC%9B%90%ED%94%BC%EC%8A%A4sl%EB%B2%A8%ED%8A%B8%EC%A6%9D%EC%A0%95/28142/category/69/display/1/,,https://baddiary.com/web/product/tiny/202503/ceaffc7b473b9de3533365419eeb685c.webp,,,,0,"rgb(0, 0, 0);",MADE,,MADE
,https://baddiary.com/product/made-new-%ED%9E%88%EB%93%A0%EB%B0%B4%EB%94%A9-%EC%AB%80%EC%AB%80-%ED%85%90%EC%85%98-%EB%B6%80%EC%B8%A0%EC%BB%B7-%EC%8A%AC%EB%9E%99%EC%8A%A4sl/25747/category/69/display/1/,,https://baddiary.com/web/product/tiny/202502/86d027270145dd8a550f3b801fa2b823.webp,,,,0,"rgb(0, 0, 0);, rgb(199, 191, 159);",MADE,,MADE
,https://baddiary.com/product/made-%ED%8A%B8%EC%9C%84%EB%93%9C-%ED%99%94%EC%9D%B4%ED%8A%B8-%EC%95%84%EB%AA%A8%EB%A5%B4-%ED%8D%BC%ED%94%84-%EC%9B%90%ED%94%BC%EC%8A%A4sl%EB%B2%A8%ED%8A%B8%EC%A6%9D%EC%A0%95/27271/category/69/display/1/,,https://baddiary.com/web/product/tiny/202503/f8ce74d7bef30e38fca9cae09d621c36.webp,,,,0,"rgb(255, 255, 255);",MADE,,MADE
,https://baddiary.com/product/made-%EC%95%84%ED%8B%B8%EB%A5%B4-%EB%A0%88%EC%9D%B4%EC%8A%A4-%EC%9B%90%ED%94%BC%EC%8A%A4%EA%B8%B0%EB%B3%B8%EA%B8%B0%EB%AA%A8sl/26519/category/69/display/1/,,https://baddiary.com/web/product/tiny/202410/d106704dc077158bcd191d8757e97d4e.webp,,,,0,"rgb(10, 10, 10);",MADE,,MADE
,https://baddiary.com/product/made-ss-%EC%88%84%EC%B9%B4%EB%9D%BC-%ED%94%8C%EB%A0%88%EC%96%B4-%EC%9B%90%ED%94%BC%EC%8A%A4sl%EB%B2%A8%ED%8A%B8%EC%A6%9D%EC%A0%95/23581/category/69/display/1/,,https://baddiary.com/web/product/tiny/202503/ba1f9af2e96da375d2d25cf278c1e4bb.webp,,,,0,"rgb(247, 231, 215);, rgb(0, 0, 0);",MADE,,MADE
,https://baddiary.com/product/%EB%8B%A8%EB%8F%85-%EC%9D%B4%EB%B8%8C%EB%8B%9D-%EB%9D%BC%EC%9A%B4%EB%93%9C-%EB%9D%BC%EC%9D%B8-%EC%9E%90%EC%BC%93sl/27245/category/69/display/1/,,https://baddiary.com/web/product/tiny/202409/9f26d146e2e872e45c4c81c45e91b496.webp,,,,0,"rgb(0, 0, 0);, rgb(254, 255, 239);",MADE,,MADE
,https://baddiary.com/product/made-%EA%B5%BF%EC%83%B7-%EC%AB%80%ED%83%B1-%EB%A7%A4%EC%A7%81-%EC%8A%A4%EC%BB%A4%ED%8A%B8sl/24474/category/69/display/1/,,https://baddiary.com/web/product/tiny/202502/9033fd82f722de5c3983a0c56cd2de6b.webp,,,,0,"rgb(0, 0, 0);",MADE,,MADE
,https://baddiary.com/product/made-%ED%8A%B8%EC%9C%84%EB%93%9C-%EB%B8%94%EB%9E%99-%EC%95%84%EB%AA%A8%EB%A5%B4-%ED%8D%BC%ED%94%84-%EC%9B%90%ED%94%BC%EC%8A%A4sl%EB%B2%A8%ED%8A%B8set/24457/category/69/display/1/,,https://baddiary.com/web/product/tiny/202503/c7b8445fd5b49eff124f0fc704829e2b.webp,,,,0,"rgb(0, 0, 0);",MADE,,MADE
,https://baddiary.com/product/made-%ED%9E%88%EB%93%A0%EB%B0%B4%EB%94%A9-%EB%AF%B8%EC%B9%9C-%EB%B9%84%EC%9C%A8-%EC%AB%80%EC%AB%80-%EB%B6%80%EC%B8%A0%EC%BB%B7-%EC%8A%AC%EB%9E%99%EC%8A%A4sl/25820/category/69/display/1/,,https://baddiary.com/web/product/tiny/202403/8100576630aef931b0f51b2b4312eb34.webp,,,,0,"rgb(0, 0, 0);, rgb(230, 216, 200);",MADE,,MADE
,https://baddiary.com/product/made-%EC%95%84%EB%AA%A8%EB%A5%B4-h-%EB%A1%B1-%EC%9B%90%ED%94%BC%EC%8A%A4sl%EB%B2%A8%ED%8A%B8%EC%A6%9D%EC%A0%95/28171/category/69/display/1/,,https://baddiary.com/web/product/tiny/202504/17a680b88d3325a89df3b449e18b4108.webp,,,,0,"rgb(240, 222, 200);, rgb(0, 0, 0);",MADE,,MADE
,https://baddiary.com/product/%ED%95%98%EA%B0%9D%EB%A3%A9%EB%8B%A8%EB%8F%85-%ED%80%B8%EC%8B%9C-%ED%94%8C%EB%A0%88%EC%96%B4-%EC%9B%90%ED%94%BC%EC%8A%A4%EB%B2%A8%ED%8A%B8setsl/20803/category/69/display/1/,,https://baddiary.com/web/product/tiny/202110/297495a4b60e4a635555df3d0f9f6d3e.webp,,,,0,"rgb(0, 0, 0);",MADE,,MADE
,https://baddiary.com/product/made-%EC%8A%AC%EB%A6%BC-h-%EC%8A%A4%EC%BB%A4%ED%8A%B8%EA%B8%B0%EB%B3%B8%EB%A1%B1sl/17534/category/69/display/1/,,https://baddiary.com/web/product/tiny/202502/16d2850f7b6c7b127375c89bc4f6587c.webp,,,,0,"rgb(254, 255, 239);, rgb(219, 211, 168);, rgb(128, 118, 67);, rgb(0, 0, 0);",MADE,,MADE
,https://baddiary.com/product/made-%EB%A5%B4%EC%83%A4%ED%86%A0-%EB%B2%84%ED%8A%BC-%EC%9B%90%ED%94%BC%EC%8A%A4sl/28108/category/69/display/1/,,https://baddiary.com/web/product/tiny/202503/9681b07c586d33840fe1510fe0a73436.webp,,,,0,"rgb(0, 0, 0);",MADE,,MADE
,https://baddiary.com/product/made-%EB%8B%A4%EC%9D%B4%EB%8B%9D-%EB%A1%B1-%EC%9B%90%ED%94%BC%EC%8A%A4sl%EB%B2%A8%ED%8A%B8%EC%A6%9D%EC%A0%95/28117/category/69/display/1/,,https://baddiary.com/web/product/tiny/202503/1184c8691264b43a576b0a94c7702bd1.webp,,,,0,"rgb(204, 204, 171);, rgb(29, 37, 77);",MADE,,MADE
,https://baddiary.com/product/made-5-%EC%99%80%EC%9D%B4%EB%93%9C-%EC%BF%A8%EC%83%B7-%EB%A0%88%EA%B9%85-%EB%A7%A4%EC%A7%81%ED%8C%AC%EC%B8%A0%EA%B8%B0%EB%B3%B8%EB%A1%B1-sl/21867/category/69/display/1/,,https://baddiary.com/web/product/tiny/202308/a291990dabc39a05c07e4f58f9f74da8.webp,,,,0,"rgb(0, 0, 0);",MADE,,MADE
,https://baddiary.com/product/made-%EC%95%84%EB%AA%A8%EB%A5%B4-%EB%B8%94%EB%9D%BC%EC%9A%B0%EC%8A%A4/28097/category/69/display/1/,,https://baddiary.com/web/product/tiny/202503/0e2e2a8d01e21e80a18d3222db701b0a.webp,,,,0,"rgb(254, 255, 239);, rgb(0, 0, 0);",MADE,,MADE
,https://baddiary.com/product/made-%ED%8F%AC%EB%A6%AC%EC%95%84-%EB%A1%B1-%ED%94%8C%EB%A0%88%EC%96%B4-%EC%8A%A4%EC%BB%A4%ED%8A%B8sl/26785/category/69/display/1/,,https://baddiary.com/web/product/tiny/202407/f4efb695eb971d0deffaa073d92ea2e6.webp,,,,0,"rgb(201, 195, 179);, rgb(39, 40, 79);",MADE,,MADE
,https://baddiary.com/product/%ED%95%98%EA%B0%9D%EB%A3%A9%EB%AA%A8%EC%9E%84%EB%A3%A9-made-%EC%BD%98%ED%8A%B8%EB%9D%BC-%EB%B0%B0%EC%83%89-%EC%9B%90%ED%94%BC%EC%8A%A4sl/27185/category/69/display/1/,,https://baddiary.com/web/product/tiny/202502/dcf76ef06bd1bc053ef43e37554bf621.webp,,,,0,"rgb(0, 0, 0);",MADE,,MADE
,https://baddiary.com/product/made-%EB%A6%AC%EC%95%84%EB%A5%B4-%EB%9E%A9-%EB%A1%B1-%EC%9B%90%ED%94%BC%EC%8A%A4sl%EB%B2%A8%ED%8A%B8%EC%A6%9D%EC%A0%95/28090/category/69/display/1/,,https://baddiary.com/web/product/tiny/202503/92a07bb68dea46879993d955f01fdc7a.webp,,,,0,"rgb(0, 0, 0);, rgb(235, 221, 205);",MADE,,MADE
,https://baddiary.com/product/%EB%8B%A8%EB%8F%85-ss-%EC%97%90%EA%B3%A0-%EC%99%80%EC%9D%B4%EB%93%9C-%EC%8A%AC%EB%9E%99%EC%8A%A4sl/25721/category/69/display/1/,,https://baddiary.com/web/product/tiny/202502/80f32a01b79475e503656c50a020f094.webp,,,,0,"rgb(254, 255, 239);, rgb(0, 0, 0);",MADE,,MADE
,https://baddiary.com/product/made-%ED%8F%AC%EB%A6%AC%EC%95%84-%ED%8D%BC%ED%94%84-%EB%B8%94%EB%9D%BC%EC%9A%B0%EC%8A%A4/26784/category/69/display/1/,,https://baddiary.com/web/product/tiny/202407/a4f7d2c4f178f20a9fb9fa0bb77a7fc0.webp,,,,0,"rgb(201, 195, 179);, rgb(39, 40, 79);",MADE,,MADE
,https://baddiary.com/product/made-%ED%94%8C%EB%A0%88%EC%96%B4-%EB%9F%AC%EC%8A%88%EC%95%84-%ED%8A%B8%EC%9C%84%EB%93%9C-%EC%8A%A4%EC%BB%A4%ED%8A%B8sl/28032/category/69/display/1/,,https://baddiary.com/web/product/tiny/202502/3c6da1ffb486beaca6e275b08dec5d2c.webp,,,,0,"rgb(227, 220, 204);, rgb(0, 0, 0);",MADE,,MADE
,https://baddiary.com/product/%EB%8B%A8%EB%8F%85-new-%EC%8B%9C%EC%A6%88%EC%B9%B4-%ED%95%80%ED%84%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8sl/26126/category/69/display/1/,,https://baddiary.com/web/product/tiny/202502/59aa7dd176a297f898a3bbcf5f954955.webp,,,,0,"rgb(0, 0, 0);, rgb(254, 255, 239);, rgb(226, 204, 165);",MADE,,MADE
,https://baddiary.com/product/made-5%EC%BF%A8%EC%83%B7-%EB%A0%88%EA%B9%85-%EB%A7%A4%EC%A7%81%ED%8C%AC%EC%B8%A0%EA%B8%B0%EB%B3%B8%EB%A1%B1-sl/20046/category/69/display/1/,,https://baddiary.com/web/product/tiny/202308/dee6b763f90a73680885e83fa0eeedf3.webp,,,,0,"rgb(0, 0, 0);",MADE,,MADE
,https://baddiary.com/product/%EC%84%B8%ED%8A%B8%ED%95%A0%EC%9D%B8-made-%ED%94%8C%EB%A0%88%EC%96%B4-%EC%84%B8%ED%8A%B8-%EB%9F%AC%EC%8A%88%EC%95%84-%ED%8A%B8%EC%9C%84%EB%93%9C-%EC%9E%90%EC%BC%93%EB%9F%AC%EC%8A%88%EC%95%84-%ED%8A%B8%EC%9C%84%EB%93%9C-%EC%8A%A4%EC%BB%A4%ED%8A%B8sl/28033/category/69/display/1/,,https://baddiary.com/web/product/tiny/202502/e7f8911e8e60886274f46edecf9bc1b7.jpg,,,,0,,MADE,,MADE
,https://baddiary.com/product/%ED%95%98%EA%B0%9D%EB%A3%A9-made-%EB%B2%A0%EB%A5%B4%EB%94%94-%ED%8A%B8%EC%9C%84%EB%93%9C-%EC%9B%90%ED%94%BC%EC%8A%A4sl/20999/category/69/display/1/,,https://baddiary.com/web/product/tiny/202211/37386a8fed08d8bb83453269750f92e7.webp,,,,0,"rgb(0, 0, 0);, rgb(199, 199, 199);",MADE,,MADE
,https://baddiary.com/product/made-%EB%A1%9C%EC%A6%88%EB%B2%A8-%ED%8A%B8%EC%9C%84%EB%93%9C-%EC%9B%90%ED%94%BC%EC%8A%A4sl/27753/category/69/display/1/,,https://baddiary.com/web/product/tiny/202412/6e3aafd2d4855a3070a6dcfa5ee0c730.webp,,,,0,"rgb(0, 0, 0);",MADE,,MADE
,https://baddiary.com/product/%EB%B6%80%EC%B8%A0%EC%BB%B7%EA%B5%90%EB%B3%B5%ED%85%9C-made-%EC%9C%B5%EA%B8%B0%EB%AA%A8-%ED%95%AB%EC%83%B7-%EB%A0%88%EA%B9%85%EB%A7%A4%EC%A7%81-%ED%8C%AC%EC%B8%A0%EA%B8%B0%EB%B3%B8%EB%A1%B1sl/21106/category/69/display/1/,,https://baddiary.com/web/product/tiny/202401/f5607b2709cd3fa303945e9242a2a553.webp,,,,0,"rgb(0, 0, 0);",MADE,,MADE
,https://baddiary.com/product/made-%EC%9C%B5%EA%B8%B0%EB%AA%A8-%ED%95%AB%EC%83%B7-%EB%A7%A4%EC%A7%81-%EC%8A%A4%EC%BB%A4%ED%8A%B8sl/25240/category/69/display/1/,,https://baddiary.com/web/product/tiny/202312/2a31c5c597a723ae803b0e0e590cb9a2.webp,,,,0,"rgb(0, 0, 0);",MADE,,MADE
,https://baddiary.com/product/made-new-%EC%98%A4%EB%A5%BC%EB%A6%AC-%EB%B2%84%ED%8A%BC-%EC%9B%90%ED%94%BC%EC%8A%A4sl%EB%B2%A8%ED%8A%B8%EC%A6%9D%EC%A0%95/28096/category/69/display/1/,,https://baddiary.com/web/product/tiny/202503/86472aaab699d343b747851b4202ccc5.webp,,,,0,"rgb(226, 204, 165);, rgb(0, 0, 0);",MADE,,MADE
,https://baddiary.com/product/%EB%8B%A8%EB%8F%85-%EC%8B%AC%ED%94%8C-%EC%A0%90%ED%94%84%EC%88%98%ED%8A%B8fl/17751/category/69/display/1/,,https://baddiary.com/web/product/tiny/202304/c82d274c4b97b8e5c4e3e70a6f184fb1.jpg,,,,0,,MADE,,MADE
,https://baddiary.com/product/%EB%8D%B0%EC%9D%B4%EC%A7%80-%EC%9E%90%EC%88%98-%EB%A0%88%EC%9D%B4%EC%8A%A4-%EB%A1%B1-%EC%8A%A4%EC%BB%A4%ED%8A%B8/28177/category/33/display/1/,,https://baddiary.com/web/product/tiny/202504/1230769485f198a62146edcbfff9d025.webp,,,,0,"rgb(186, 192, 212);, rgb(232, 218, 199);",오늘출발🚚,,오늘출발🚚
,https://baddiary.com/product/made-%EC%95%84%EB%AA%A8%EB%A5%B4-h-%EB%A1%B1-%EC%9B%90%ED%94%BC%EC%8A%A4sl%EB%B2%A8%ED%8A%B8%EC%A6%9D%EC%A0%95/28171/category/33/display/1/,,https://baddiary.com/web/product/tiny/202504/17a680b88d3325a89df3b449e18b4108.webp,,,,0,"rgb(240, 222, 200);, rgb(0, 0, 0);",오늘출발🚚,,오늘출발🚚
